matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
119150103,1029498,Nalani,Makunde,N.Makunde,"Makunde, N",7872
119150103,1029494,Amber,Brophy,A.Brophy,"Brophy, A",7872
119150103,1029495,Maddy,Eaton,M.Eaton,"Eaton, M",7872
119150103,996140,Taylah,Davies,T.Davies,"Davies, T",7872
119150103,1013433,Latika,Tombs,L.Tombs,"Tombs, L",7872
119150103,1028036,Charli,Fidler,C.Fidler,"Fidler, C",7872
119150103,1019166,Olivia,Coleman,O.Coleman,"Coleman, O",7872
119150103,997433,Olivia,Clark,O.Clark,"Clark, O",7872
119150103,1029496,Malia,Harrison,M.Harrison,"Harrison, M",7872
119150103,1029497,Milla,Papallo,M.Papallo,"Papallo, M",7872
119150103,1028097,Millie,Roach,M.Roach,"Roach, M",7872
119150103,1006413,Emma,Smith,E.Smith,"Smith, E",7872
119150103,1001710,Jane,Cook,J.Cook,"Cook, J",9199
119150103,1015270,Nyah,Allen,N.Allen,"Allen, N",9199
119150103,994225,Maggie,Lind,M.Lind,"Lind, M",9199
119150103,1028099,Montana,Holmes,M.Holmes,"Holmes, M",9199
119150103,1001707,Casey,Adamson,C.Adamson,"Adamson, C",9199
119150103,1026855,Zoe,Davies,Z.Davies,"Davies, Z",9199
119150103,1029493,Ramayer,Gourley,R.Gourley,"Gourley, R",9199
119150103,1013076,Vanessa,Augustini,V.Augustini,"Augustini, V",9199
119150103,1029499,Gabrielle,Dwyer,G.Dwyer,"Dwyer, G",9199
119150103,1029500,Uneeq,Palavi,U.Palavi,"Palavi, U",9199
119150103,1004502,Sarah,Szczykulski,S.Szczykulski,"Szczykulski, S",9199
119150103,1028417,Olivia,Wilkinson,O.Wilkinson,"Wilkinson, O",9199
